,Unnamed: 0,Unnamed: 0.1,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,FIPS,Last_Update,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
726,726,726,Washington,US,47.4009,-121.4905,2020-08-01,57541.0,1592.0,,53.0,2020-08-02 04:35:05,55949.0,755.6376694984419,973654.0,5568.0,2.766722858483516,84000053.0,USA,12786.180974571804,9.676578439721242
727,727,727,West Virginia,US,38.4912,-80.9545,2020-08-01,6738.0,116.0,4858.0,54.0,2020-08-02 04:35:05,1764.0,375.9736226994772,287224.0,,1.7215791035915702,84000054.0,USA,16026.81030071752,
728,728,728,Wisconsin,US,44.2685,-89.6165,2020-08-01,54002.0,947.0,43284.0,55.0,2020-08-02 04:35:05,9771.0,927.4815309198868,954003.0,4681.0,1.753638754120218,84000055.0,USA,16384.951722939237,8.668197474167624
729,729,729,Wyoming,US,42.756,-107.3025,2020-08-01,2769.0,26.0,2153.0,56.0,2020-08-02 04:35:05,590.0,478.4374843414962,53342.0,167.0,0.9389671361502347,84000056.0,USA,9216.616933818741,6.0310581437342
730,730,730,Alabama,US,32.3182,-86.9023,2020-09-01,127616.0,2200.0,48028.0,1.0,2020-09-02 04:30:23,77388.0,2602.716397606862,958920.0,,1.7239217652958876,84000001.0,USA,19557.08381388832,
731,731,731,Alaska,US,61.3707,-152.4044,2020-09-01,5297.0,39.0,2246.0,2.0,2020-09-02 04:30:23,3012.0,724.0839592916362,374255.0,,0.7362658108363225,84000002.0,USA,51159.53222289812,
732,732,732,American Samoa,US,-14.270999999999999,-170.132,2020-09-01,0.0,0.0,,60.0,2020-09-02 04:30:23,0.0,0.0,1514.0,,,16.0,ASM,2721.015078808792,
733,733,733,Arizona,US,33.7298,-111.4312,2020-09-01,202342.0,5044.0,30841.0,4.0,2020-09-02 04:30:23,166457.0,2779.9129984034275,1208990.0,,2.4928092042186,84000004.0,USA,16609.93276699726,
734,734,734,Arkansas,US,34.9697,-92.3731,2020-09-01,61497.0,814.0,55647.0,5.0,2020-09-02 04:30:23,5036.0,2037.8062988848847,731025.0,,1.3236418036652196,84000005.0,USA,24223.74017663175,
735,735,735,California,US,36.1162,-119.6816,2020-09-01,715617.0,13150.0,,6.0,2020-09-02 04:30:23,702467.0,1811.1281665929046,11470696.0,,1.8375751274774084,84000006.0,USA,29030.753344351182,
736,736,736,Colorado,US,39.0598,-105.3111,2020-09-01,57755.0,1946.0,5953.0,8.0,2020-09-02 04:30:23,49856.0,1002.9110554816195,1009970.0,,3.3694052462990216,84000008.0,USA,17538.050016531404,
737,737,737,Connecticut,US,41.5978,-72.7554,2020-09-01,53006.0,4466.0,8967.0,9.0,2020-09-02 04:30:23,39573.0,1486.7246311447016,1192338.0,,8.425461268535638,84000009.0,USA,33442.97387559543,
738,738,738,Delaware,US,39.3185,-75.5071,2020-09-01,17535.0,605.0,9419.0,10.0,2020-09-02 04:30:23,7511.0,1800.7443281945111,238423.0,,3.450242372398061,84000010.0,USA,24484.680066217275,
739,739,739,Diamond Princess,US,,,2020-09-01,49.0,0.0,,88888.0,2020-09-02 04:30:23,49.0,,,,0.0,84088888.0,USA,,
740,740,740,District of Columbia,US,38.8974,-77.0268,2020-09-01,14049.0,607.0,11150.0,11.0,2020-09-02 04:30:23,2292.0,1990.6510671641047,292844.0,,4.3205922129688945,84000011.0,USA,41494.07225515021,
741,741,741,Florida,US,27.7663,-81.6868,2020-09-01,631040.0,11374.0,,12.0,2020-09-02 04:30:23,619666.0,2938.1121484074406,4675866.0,,1.8024213995943208,84000012.0,USA,21770.75731954442,
742,742,742,Georgia,US,33.0406,-83.6431,2020-09-01,272697.0,5733.0,,13.0,2020-09-02 04:30:23,266964.0,2568.391595587743,2368498.0,,2.102333359002849,84000013.0,USA,22307.654126618112,
743,743,743,Grand Princess,US,,,2020-09-01,103.0,3.0,,99999.0,2020-09-02 04:30:23,100.0,,,,2.912621359223301,84099999.0,USA,,
744,744,744,Guam,US,13.4443,144.7937,2020-09-01,1447.0,13.0,568.0,66.0,2020-09-02 04:30:23,866.0,881.0867751736902,38322.0,,0.8984105044920525,316.0,GUM,23334.490254461758,
745,745,745,Hawaii,US,21.0943,-157.4983,2020-09-01,8653.0,74.0,2578.0,15.0,2020-09-02 04:30:23,6001.0,611.1428151697329,198182.0,,0.8551947301513926,84000015.0,USA,13997.169235637119,
746,746,746,Idaho,US,44.2405,-114.4788,2020-09-01,32353.0,367.0,14963.0,16.0,2020-09-02 04:30:23,17023.0,1810.3986144880007,257689.0,,1.1343615738880477,84000016.0,USA,14419.676956350215,
747,747,747,Illinois,US,40.3495,-88.9861,2020-09-01,238216.0,8273.0,,17.0,2020-09-02 04:30:23,229943.0,1879.887665711187,4088824.0,,3.4728985458575408,84000017.0,USA,32267.059327937164,
748,748,748,Indiana,US,39.8494,-86.2583,2020-09-01,94891.0,3312.0,72391.0,18.0,2020-09-02 04:30:23,19188.0,1409.505543417408,1083765.0,,3.4903204729637163,84000018.0,USA,16098.18397173354,
749,749,749,Iowa,US,42.0115,-93.2105,2020-09-01,65847.0,1125.0,47437.0,19.0,2020-09-02 04:30:23,17285.0,2087.0218410368075,623547.0,,1.708506082281653,84000019.0,USA,19763.333301638315,
750,750,750,Kansas,US,38.5266,-96.7265,2020-09-01,42962.0,456.0,1673.0,20.0,2020-09-02 04:30:23,40833.0,1474.6779784122134,413249.0,,1.0614031004143196,84000020.0,USA,14184.842416574387,
751,751,751,Kentucky,US,37.6681,-84.6701,2020-09-01,49185.0,948.0,10417.0,21.0,2020-09-02 04:30:23,37820.0,1100.9086833347023,830421.0,,1.9274168953949369,84000021.0,USA,18587.32722829088,
752,752,752,Louisiana,US,31.1695,-91.8678,2020-09-01,148882.0,4984.0,127918.0,22.0,2020-09-02 04:30:23,15980.0,3202.594049123278,1889825.0,,3.347617576335621,84000022.0,USA,40651.941127096616,
753,753,753,Maine,US,44.6939,-69.3819,2020-09-01,4549.0,132.0,3945.0,23.0,2020-09-02 04:30:23,472.0,338.41388114374814,268735.0,,2.901736645416575,84000023.0,USA,19992.01018886902,
754,754,754,Maryland,US,39.0639,-76.8021,2020-09-01,108863.0,3761.0,6976.0,24.0,2020-09-02 04:30:23,98126.0,1800.6742004207965,1338917.0,,3.4548009883982616,84000024.0,USA,22146.673327069908,
755,755,755,Massachusetts,US,42.2302,-71.5301,2020-09-01,128888.0,9064.0,103920.0,25.0,2020-09-02 04:30:23,15904.0,1869.9737961666465,1764172.0,,7.032462292843398,84000025.0,USA,25595.520234086227,
756,756,756,Michigan,US,43.3266,-84.5361,2020-09-01,113820.0,6767.0,76151.0,26.0,2020-09-02 04:30:23,30902.0,1139.6979049564845,2789407.0,,5.945352310665964,84000026.0,USA,27930.77942339617,
757,757,757,Minnesota,US,45.6945,-93.9002,2020-09-01,76355.0,1871.0,68488.0,27.0,2020-09-02 04:30:23,5996.0,1353.900396337917,1132922.0,,2.4503961757579726,84000027.0,USA,20088.580247789218,
758,758,758,Mississippi,US,32.7416,-89.6787,2020-09-01,83584.0,2493.0,67918.0,28.0,2020-09-02 04:30:23,13173.0,2808.4615387200042,577517.0,,2.9826282542113325,84000028.0,USA,19404.841625872894,
759,759,759,Missouri,US,38.4561,-92.2884,2020-09-01,86738.0,1562.0,,29.0,2020-09-02 04:30:23,85176.0,1413.263015061032,991244.0,,1.8008254744172103,84000029.0,USA,16150.804538969744,
760,760,760,Montana,US,46.9219,-110.4544,2020-09-01,7509.0,105.0,5459.0,30.0,2020-09-02 04:30:23,1945.0,702.5780845039849,252296.0,,1.3983220135836996,84000030.0,USA,23606.024824612785,
761,761,761,Nebraska,US,41.1254,-98.2681,2020-09-01,34574.0,399.0,26177.0,31.0,2020-09-02 04:30:23,7998.0,1787.316843189234,363075.0,,1.1540463932434777,84000031.0,USA,18769.308232803007,
762,762,762,Nevada,US,38.3135,-117.0554,2020-09-01,69633.0,1313.0,1798.0,32.0,2020-09-02 04:30:23,66522.0,2260.6971854672297,600349.0,,1.8856002182873064,84000032.0,USA,19490.863449773322,
763,763,763,New Hampshire,US,43.4525,-71.5639,2020-09-01,7297.0,432.0,6615.0,33.0,2020-09-02 04:30:23,250.0,536.6581575055287,210916.0,,5.9202411950116485,84000033.0,USA,15511.825674720583,
764,764,764,New Jersey,US,40.2989,-74.521,2020-09-01,192290.0,15950.0,33949.0,34.0,2020-09-02 04:30:23,142391.0,2164.894018254507,2859048.0,,8.294763118206875,84000034.0,USA,32188.548094557762,
765,765,765,New Mexico,US,34.8405,-106.2485,2020-09-01,25460.0,787.0,12960.0,35.0,2020-09-02 04:30:23,11713.0,1214.2144161493381,760874.0,,3.0911233307148467,84000035.0,USA,36286.888439639086,
766,766,766,New York,US,42.1657,-74.9481,2020-09-01,435510.0,32966.0,75142.0,36.0,2020-09-02 04:30:23,327402.0,2238.7160890491973,8340030.0,,7.569516199398406,84000036.0,USA,42871.482501327126,
767,767,767,North Carolina,US,35.6301,-79.8064,2020-09-01,169424.0,2741.0,145884.0,37.0,2020-09-02 04:30:23,20799.0,1615.3951474835633,2295698.0,,1.6178345452828409,84000037.0,USA,21888.630945366192,
768,768,768,North Dakota,US,47.5289,-99.78399999999999,2020-09-01,12000.0,145.0,9610.0,38.0,2020-09-02 04:30:23,2245.0,1574.6750264414181,202418.0,,1.2083333333333333,84000038.0,USA,26561.88079185158,
769,769,769,Northern Mariana Islands,US,15.0979,145.6739,2020-09-01,57.0,2.0,29.0,69.0,2020-09-02 04:30:23,26.0,103.36573335267664,13541.0,,3.5087719298245608,580.0,MNP,24555.708689975338,
770,770,770,Ohio,US,40.3888,-82.7649,2020-09-01,124606.0,4166.0,104024.0,39.0,2020-09-02 04:30:23,16416.0,1066.0016596658425,2269669.0,,3.343338202012744,84000039.0,USA,19416.969655491008,
771,771,771,Oklahoma,US,35.5653,-96.9289,2020-09-01,59398.0,808.0,49989.0,40.0,2020-09-02 04:30:23,8601.0,1501.0976830510003,886912.0,,1.3603151621266707,84000040.0,USA,22413.912055458582,
772,772,772,Oregon,US,44.571999999999996,-122.0709,2020-09-01,26946.0,464.0,4938.0,41.0,2020-09-02 04:30:23,21544.0,638.8734053356101,561800.0,,1.7219624434053291,84000041.0,USA,13319.939104785339,
773,773,773,Pennsylvania,US,40.5908,-77.2098,2020-09-01,139548.0,7678.0,109183.0,42.0,2020-09-02 04:30:23,22687.0,1090.0493665476513,1674764.0,,5.5020494740161086,84000042.0,USA,13082.060920377295,
774,774,774,Puerto Rico,US,18.2208,-66.5901,2020-09-01,33421.0,435.0,,72.0,2020-09-02 04:30:23,32986.0,1139.323271771264,339393.0,,1.3015768528769336,630.0,PRI,11569.921402000677,
775,775,775,Rhode Island,US,41.6809,-71.5118,2020-09-01,22002.0,1050.0,2113.0,44.0,2020-09-02 04:30:23,18839.0,2076.9124028541733,530488.0,,4.772293427870193,84000044.0,USA,50076.225196132385,
776,776,776,South Carolina,US,33.8569,-80.945,2020-09-01,119846.0,2757.0,51431.0,45.0,2020-09-02 04:30:23,65658.0,2327.6880401591543,954402.0,,2.300452247050381,84000045.0,USA,18536.70644747407,
777,777,777,South Dakota,US,44.2998,-99.4388,2020-09-01,13749.0,167.0,10832.0,46.0,2020-09-02 04:30:23,2750.0,1554.1581558544024,147595.0,,1.2146337915484762,84000046.0,USA,16683.829588575936,
778,778,778,Tennessee,US,35.7478,-86.6923,2020-09-01,156329.0,1781.0,118885.0,47.0,2020-09-02 04:30:23,35663.0,2289.134820697203,2217751.0,,1.1392639881276028,84000047.0,USA,32474.659453690885,
779,779,779,Texas,US,31.0545,-97.5635,2020-09-01,637721.0,12919.0,514861.0,48.0,2020-09-02 04:30:23,109941.0,2199.3503146188245,5033554.0,,2.0258075239799225,84000048.0,USA,17359.54841310047,
780,780,780,Utah,US,40.15,-111.8624,2020-09-01,52403.0,409.0,44338.0,49.0,2020-09-02 04:30:23,7656.0,1634.5504214340924,664521.0,,0.7804896666221399,84000049.0,USA,20727.68888425862,
781,781,781,Vermont,US,44.0459,-72.7107,2020-09-01,1635.0,58.0,1432.0,50.0,2020-09-02 04:30:23,145.0,262.0238497794032,138446.0,,3.547400611620795,84000050.0,USA,22187.25009575489,
782,782,782,Virgin Islands,US,18.3358,-64.8963,2020-09-01,1143.0,15.0,950.0,78.0,2020-09-02 04:30:23,178.0,1065.5554312562926,16387.0,,1.3123359580052494,850.0,VIR,15276.690159227355,
783,783,783,Virginia,US,37.7693,-78.17,2020-09-01,121593.0,2612.0,15199.0,51.0,2020-09-02 04:30:23,103782.0,1424.5530939594885,1598689.0,,2.1481499757387352,84000051.0,USA,18729.839392308768,
784,784,784,Washington,US,47.4009,-121.4905,2020-09-01,74939.0,1931.0,,53.0,2020-09-02 04:30:23,73008.0,984.1110045801038,1473245.0,,2.5767624334458694,84000053.0,USA,19346.89036339709,
785,785,785,West Virginia,US,38.4912,-80.9545,2020-09-01,10513.0,224.0,8163.0,54.0,2020-09-02 04:30:23,2126.0,586.6148256811523,438441.0,,2.130695329591934,84000054.0,USA,24464.566801718836,
786,786,786,Wisconsin,US,44.2685,-89.6165,2020-09-01,76584.0,1130.0,67902.0,55.0,2020-09-02 04:30:23,7552.0,1315.3262020660088,1265321.0,,1.475504021727776,84000055.0,USA,21731.822121126665,
787,787,787,Wyoming,US,42.756,-107.3025,2020-09-01,3874.0,37.0,3206.0,56.0,2020-09-02 04:30:23,631.0,669.3632410035957,76567.0,,0.9550851832731028,84000056.0,USA,13229.513493526667,
